# COPERNICUS
#	EPS PER
#
#	Wavelegnth (A)	Mean Counts	  Mean Background	#Scans	Sigma
#	--------------  -----------   ---------------   ------  -----
      1270.19       3985.35       2108.09        1       0.00000
      1270.29       4014.99       2102.28        1       0.00000
      1270.39       4042.60       2098.40        1       0.00000
      1270.49       4068.56       2096.09        1       0.00000
      1270.59       3995.02       2095.77        1       0.00000
      1270.69       3930.50       2095.86        1       0.00000
      1270.79       3991.50       2096.44        1       0.00000
      1270.89       4049.77       2097.57        1       0.00000
      1270.99       4105.17       2099.32        1       0.00000
      1271.09       3952.86       2100.59        1       0.00000
      1271.19       3797.89       2101.87        1       0.00000
      1271.29       4051.35       2104.17        1       0.00000
      1271.39       4193.02       2105.03        1       0.00000
      1271.49       4179.97       2103.88        1       0.00000
      1271.59       4143.02       2102.30        1       0.00000
      1271.69       4094.93       2100.56        1       0.00000
      1271.79       4001.87       2098.83        1       0.00000
      1271.89       3967.73       2096.06        1       0.00000
      1271.99       4038.62       2091.45        1       0.00000
      1272.09       4088.33       2089.14        1       0.00000
      1272.19       4127.55       2087.98        1       0.00000
      1272.29       3950.56       2082.83        1       0.00000
      1272.39       3824.04       2077.13        1       0.00000
      1272.49       3821.50       2070.21        1       0.00000
      1272.59       3836.24       2060.44        1       0.00000
      1272.69       3862.13       2048.84        1       0.00000
      1272.79       3897.25       2036.75        1       0.00000
      1272.89       3918.30       2025.73        1       0.00000
      1272.99       3892.53       2018.19        1       0.00000
      1273.09       3872.39       2010.33        1       0.00000
      1273.19       3856.70       2002.21        1       0.00000
      1273.29       3730.94       2000.20        1       0.00000
      1273.39       3588.04       1997.52        1       0.00000
      1273.49       3436.42       1988.30        1       0.00000
      1273.59       3439.77       1982.51        1       0.00000
      1273.69       3599.22       1980.19        1       0.00000
      1273.79       3580.07       1973.63        1       0.00000
      1273.89       3524.60       1966.50        1       0.00000
      1273.99       3491.37       1961.89        1       0.00000
      1274.09       3446.18       1956.77        1       0.00000
      1274.19       3385.67       1951.00        1       0.00000
      1274.29       3431.96       1948.68        1       0.00000
      1274.39       3509.88       1947.09        1       0.00000
      1274.49       3531.58       1939.59        1       0.00000
      1274.59       3457.83       1930.78        1       0.00000
      1274.69       3227.35       1919.82        1       0.00000
      1274.79       3075.76       1907.61        1       0.00000
      1274.89       2961.33       1894.84        1       0.00000
      1274.99       2995.26       1879.84        1       0.00000
      1275.09       2988.36       1867.77        1       0.00000
      1275.19       2894.17       1861.97        1       0.00000
      1275.29       2867.29       1858.77        1       0.00000
      1275.39       2878.48       1857.04        1       0.00000
      1275.49       3016.42       1849.83        1       0.00000
      1275.59       0.00000       0.00000        0       0.00000
      1275.69       0.00000       0.00000        0       0.00000
      1275.79       0.00000       0.00000        0       0.00000
      1275.89       3053.39       1846.40        1       0.00000
      1275.99       2905.83       1843.66        1       0.00000
      1276.09       2774.82       1841.34        1       0.00000
      1276.19       2809.59       1838.03        1       0.00000
      1276.29       2965.19       1833.99        1       0.00000
      1276.39       2926.92       1834.05        1       0.00000
      1276.49       2847.33       1834.03        1       0.00000
      1276.59       2702.88       1831.72        1       0.00000
      1276.69       2678.37       1827.61        1       0.00000
      1276.79       2765.16       1821.80        1       0.00000
      1276.89       2858.56       1820.87        1       0.00000
      1276.99       2917.90       1819.40        1       0.00000
      1277.09       2775.40       1809.53        1       0.00000
      1277.19       2631.05       1797.54        1       0.00000
      1277.29       2484.44       1783.11        1       0.00000
      1277.39       2669.29       1770.44        1       0.00000
      1277.49       2944.79       1758.60        1       0.00000
      1277.59       3189.97       1749.96        1       0.00000
      1277.69       3406.96       1742.94        1       0.00000
      1277.79       3583.24       1738.29        1       0.00000
      1277.89       3644.77       1737.04        1       0.00000
      1277.99       3669.12       1736.83        1       0.00000
      1278.09       3826.60       1731.61        1       0.00000
      1278.19       3927.74       1728.26        1       0.00000
      1278.29       3927.74       1728.26        1       0.00000
      1278.39       3892.65       1731.02        1       0.00000
      1278.49       3840.98       1735.08        1       0.00000
      1278.59       3587.04       1738.54        1       0.00000
      1278.69       3404.49       1741.65        1       0.00000
      1278.79       3383.10       1743.97        1       0.00000
